,Unnamed: 0,Name,Category,URL,SubCategory,id
1803,73646,s0682_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0682_liver.nii.g_1.stl,liver,1407s0682_liver.nii.g_1
2379,96245,s1089_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1089_aorta.nii.g_1.stl,aorta,1408s1089_aorta.nii.g_1
1822,74397,s0693_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0693_aorta.nii.g_1.stl,aorta,1409s0693_aorta.nii.g_1
1015,44085,s0143_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0143_aorta.nii.g_1.stl,aorta,1410s0143_aorta.nii.g_1
2124,85989,s0899_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0899_aorta.nii.g_1.stl,aorta,1411s0899_aorta.nii.g_1
2295,92782,s1023_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1023_liver.nii.g_1.stl,liver,1412s1023_liver.nii.g_1
2281,92192,s1013_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1013_aorta.nii.g_1.stl,aorta,1413s1013_aorta.nii.g_1
1910,77777,s0749_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0749_aorta.nii.g_1.stl,aorta,1414s0749_aorta.nii.g_1
333,16389,037591_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=037591_kidneyright.stl,kidney,1415037591_kidneyright
1961,79749,s0784_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0784_aorta.nii.g_1.stl,aorta,1416s0784_aorta.nii.g_1
1266,52597,s0324_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0324_liver.nii.g_1.stl,liver,1417s0324_liver.nii.g_1
1078,46282,s0190_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0190_liver.nii.g_1.stl,liver,1418s0190_liver.nii.g_1
2355,95163,s1067_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1067_liver.nii.g_1.stl,liver,1419s1067_liver.nii.g_1
1739,71225,s0647_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0647_aorta.nii.g_1.stl,aorta,1420s0647_aorta.nii.g_1
1677,68464,s0604_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0604_liver.nii.g_1.stl,liver,1421s0604_liver.nii.g_1
1154,48901,s0242_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0242_aorta.nii.g_1.stl,aorta,1422s0242_aorta.nii.g_1
117,8309,016422_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=016422_aorta.stl,aorta,1423016422_aorta
2404,97221,s1106_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1106_liver.nii.g_1.stl,liver,1424s1106_liver.nii.g_1
2021,82187,s0824_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0824_aorta.nii.g_1.stl,aorta,1425s0824_aorta.nii.g_1
708,30309,085763_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=085763_aorta.stl,aorta,1426085763_aorta
2468,99606,s1152_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1152_liver.nii.g_1.stl,liver,1427s1152_liver.nii.g_1
2348,94850,s1062_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1062_aorta.nii.g_1.stl,aorta,1428s1062_aorta.nii.g_1
1319,54434,s0357_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0357_liver.nii.g_1.stl,liver,1429s0357_liver.nii.g_1
37,5377,007499_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=007499_kidneyright.stl,kidney,1430007499_kidneyright
1127,47930,s0226_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0226_aorta.nii.g_1.stl,aorta,1431s0226_aorta.nii.g_1
785,33158,095962_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=095962_liver.stl,liver,1432095962_liver
863,38561,s0031_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0031_aorta.nii.g_1.stl,aorta,1433s0031_aorta.nii.g_1
2004,81500,s0810_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0810_liver.nii.g_1.stl,liver,1434s0810_liver.nii.g_1
1359,55958,s0379_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0379_aorta.nii.g_1.stl,aorta,1435s0379_aorta.nii.g_1
408,19172,046343_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=046343_kidneyright.stl,kidney,1436046343_kidneyright
2350,94951,s1063_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1063_aorta.nii.g_1.stl,aorta,1437s1063_aorta.nii.g_1
1595,65162,s0546_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0546_aorta.nii.g_1.stl,aorta,1438s0546_aorta.nii.g_1
1919,78121,s0753_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0753_liver.nii.g_1.stl,liver,1439s0753_liver.nii.g_1
1854,75596,s0711_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0711_aorta.nii.g_1.stl,aorta,1440s0711_aorta.nii.g_1
2622,105692,s1269_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1269_liver.nii.g_1.stl,liver,1441s1269_liver.nii.g_1
1496,61284,s0476_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0476_liver.nii.g_1.stl,liver,1442s0476_liver.nii.g_1
109,8043,015731_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=015731_kidneyright.stl,kidney,1443015731_kidneyright
741,31528,089491_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=089491_aorta.stl,aorta,1444089491_aorta
692,29710,083616_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=083616_liver.stl,liver,1445083616_liver
1035,44800,s0158_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0158_aorta.nii.g_1.stl,aorta,1446s0158_aorta.nii.g_1
296,14986,034892_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=034892_aorta.stl,aorta,1447034892_aorta
844,37739,s0014_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0014_aorta.nii.g_1.stl,aorta,1448s0014_aorta.nii.g_1
1170,49341,s0250_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0250_aorta.nii.g_1.stl,aorta,1449s0250_aorta.nii.g_1
1706,69681,s0622_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0622_aorta.nii.g_1.stl,aorta,1450s0622_aorta.nii.g_1
1724,70542,s0636_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0636_aorta.nii.g_1.stl,aorta,1451s0636_aorta.nii.g_1
1306,54011,s0349_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0349_aorta.nii.g_1.stl,aorta,1452s0349_aorta.nii.g_1
939,41417,s0083_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0083_aorta.nii.g_1.stl,aorta,1453s0083_aorta.nii.g_1
2059,83464,s0848_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0848_aorta.nii.g_1.stl,aorta,1454s0848_aorta.nii.g_1
2191,88769,s0950_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0950_liver.nii.g_1.stl,liver,1455s0950_liver.nii.g_1
576,25379,068961_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=068961_kidneyright.stl,kidney,1456068961_kidneyright
2478,100017,s1159_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1159_aorta.nii.g_1.stl,aorta,1457s1159_aorta.nii.g_1
47,5712,008282_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=008282_liver.stl,liver,1458008282_liver
1882,76692,s0729_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0729_aorta.nii.g_1.stl,aorta,1459s0729_aorta.nii.g_1
1691,69000,s0613_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0613_liver.nii.g_1.stl,liver,1460s0613_liver.nii.g_1
177,10549,020980_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=020980_aorta.stl,aorta,1461020980_aorta
956,41973,s0092_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0092_liver.nii.g_1.stl,liver,1462s0092_liver.nii.g_1
1072,46082,s0185_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0185_aorta.nii.g_1.stl,aorta,1463s0185_aorta.nii.g_1
1737,71196,s0646_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0646_aorta.nii.g_1.stl,aorta,1464s0646_aorta.nii.g_1
1168,49298,s0249_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0249_aorta.nii.g_1.stl,aorta,1465s0249_aorta.nii.g_1
631,27490,075415_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=075415_kidneyright.stl,kidney,1466075415_kidneyright
1314,54317,s0355_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0355_aorta.nii.g_1.stl,aorta,1467s0355_aorta.nii.g_1
2088,84688,s0876_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0876_aorta.nii.g_1.stl,aorta,1468s0876_aorta.nii.g_1
1120,47682,s0221_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0221_liver.nii.g_1.stl,liver,1469s0221_liver.nii.g_1
414,19390,046988_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=046988_kidneyright.stl,kidney,1470046988_kidneyright
707,30271,085489_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=085489_liver.stl,liver,1471085489_liver
1944,79171,s0773_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0773_aorta.nii.g_1.stl,aorta,1472s0773_aorta.nii.g_1
1060,45668,s0175_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0175_liver.nii.g_1.stl,liver,1473s0175_liver.nii.g_1
573,25268,068738_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=068738_kidneyright.stl,kidney,1474068738_kidneyright
220,12173,026210_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=026210_kidneyright.stl,kidney,1475026210_kidneyright
666,28745,079881_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=079881_aorta.stl,aorta,1476079881_aorta
85,7151,010464_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=010464_kidneyright.stl,kidney,1477010464_kidneyright
1518,62178,s0490_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0490_aorta.nii.g_1.stl,aorta,1478s0490_aorta.nii.g_1
1975,80313,s0793_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0793_aorta.nii.g_1.stl,aorta,1479s0793_aorta.nii.g_1
1727,70678,s0637_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0637_liver.nii.g_1.stl,liver,1480s0637_liver.nii.g_1
890,39599,s0050_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0050_liver.nii.g_1.stl,liver,1481s0050_liver.nii.g_1
697,29933,084161_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=084161_kidneyright.stl,kidney,1482084161_kidneyright
1951,79376,s0777_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0777_aorta.nii.g_1.stl,aorta,1483s0777_aorta.nii.g_1
2137,86465,s0910_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0910_aorta.nii.g_1.stl,aorta,1484s0910_aorta.nii.g_1
2253,91122,s0992_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0992_aorta.nii.g_1.stl,aorta,1485s0992_aorta.nii.g_1
912,40418,s0067_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0067_liver.nii.g_1.stl,liver,1486s0067_liver.nii.g_1
1172,49409,s0252_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0252_aorta.nii.g_1.stl,aorta,1487s0252_aorta.nii.g_1
456,20936,051720_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=051720_kidneyright.stl,kidney,1488051720_kidneyright
945,41565,s0086_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0086_aorta.nii.g_1.stl,aorta,1489s0086_aorta.nii.g_1
62,6265,008738_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=008738_liver.stl,liver,1490008738_liver
2263,91503,s1001_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1001_aorta.nii.g_1.stl,aorta,1491s1001_aorta.nii.g_1
323,15988,036881_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=036881_aorta.stl,aorta,1492036881_aorta
1309,54124,s0350_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0350_liver.nii.g_1.stl,liver,1493s0350_liver.nii.g_1
1122,47719,s0222_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0222_liver.nii.g_1.stl,liver,1494s0222_liver.nii.g_1
1152,48833,s0241_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0241_aorta.nii.g_1.stl,aorta,1495s0241_aorta.nii.g_1
1363,56080,s0381_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0381_liver.nii.g_1.stl,liver,1496s0381_liver.nii.g_1
451,20717,050630_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=050630_liver.stl,liver,1497050630_liver
1880,76627,s0728_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0728_aorta.nii.g_1.stl,aorta,1498s0728_aorta.nii.g_1
1282,53201,s0333_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0333_aorta.nii.g_1.stl,aorta,1499s0333_aorta.nii.g_1
1936,78847,s0767_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0767_liver.nii.g_1.stl,liver,1500s0767_liver.nii.g_1
1913,77865,s0750_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0750_liver.nii.g_1.stl,liver,1501s0750_liver.nii.g_1
1654,67544,s0589_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0589_liver.nii.g_1.stl,liver,1502s0589_liver.nii.g_1
506,22754,057333_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=057333_aorta.stl,aorta,1503057333_aorta
195,11217,022538_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=022538_aorta.stl,aorta,1504022538_aorta
1405,57667,s0413_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0413_aorta.nii.g_1.stl,aorta,1505s0413_aorta.nii.g_1
2237,90487,s0982_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0982_aorta.nii.g_1.stl,aorta,1506s0982_aorta.nii.g_1
2413,97565,s1114_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1114_aorta.nii.g_1.stl,aorta,1507s1114_aorta.nii.g_1
996,43447,s0129_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0129_aorta.nii.g_1.stl,aorta,1508s0129_aorta.nii.g_1
1740,71248,s0647_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0647_liver.nii.g_1.stl,liver,1509s0647_liver.nii.g_1
430,19943,047863_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=047863_liver.stl,liver,1510047863_liver
1045,45146,s0165_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0165_aorta.nii.g_1.stl,aorta,1511s0165_aorta.nii.g_1
445,20496,049419_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=049419_liver.stl,liver,1512049419_liver
1741,71274,s0648_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0648_aorta.nii.g_1.stl,aorta,1513s0648_aorta.nii.g_1
2503,101126,s1178_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1178_aorta.nii.g_1.stl,aorta,1514s1178_aorta.nii.g_1
878,39136,s0042_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0042_aorta.nii.g_1.stl,aorta,1515s0042_aorta.nii.g_1
2325,93909,s1042_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1042_liver.nii.g_1.stl,liver,1516s1042_liver.nii.g_1
1113,47491,s0218_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0218_aorta.nii.g_1.stl,aorta,1517s0218_aorta.nii.g_1
2148,86893,s0915_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0915_liver.nii.g_1.stl,liver,1518s0915_liver.nii.g_1
935,41239,s0080_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0080_aorta.nii.g_1.stl,aorta,1519s0080_aorta.nii.g_1
1251,52075,s0313_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0313_liver.nii.g_1.stl,liver,1520s0313_liver.nii.g_1
639,27750,075693_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=075693_aorta.stl,aorta,1521075693_aorta
1098,46987,s0206_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0206_liver.nii.g_1.stl,liver,1522s0206_liver.nii.g_1
2431,98291,s1129_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1129_aorta.nii.g_1.stl,aorta,1523s1129_aorta.nii.g_1
2537,102371,s1207_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s1207_aorta.nii.g_1.stl,aorta,1524s1207_aorta.nii.g_1
1436,58851,s0436_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0436_aorta.nii.g_1.stl,aorta,1525s0436_aorta.nii.g_1
71,6597,009310_liver.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=009310_liver.stl,liver,1526009310_liver
1208,50617,s0283_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0283_liver.nii.g_1.stl,liver,1527s0283_liver.nii.g_1
1927,78463,s0762_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0762_aorta.nii.g_1.stl,aorta,1528s0762_aorta.nii.g_1
204,11556,024073_aorta.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=024073_aorta.stl,aorta,1529024073_aorta
1571,64315,s0528_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0528_aorta.nii.g_1.stl,aorta,1530s0528_aorta.nii.g_1
1957,79646,s0781_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0781_aorta.nii.g_1.stl,aorta,1531s0781_aorta.nii.g_1
1360,55990,s0380_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0380_aorta.nii.g_1.stl,aorta,1532s0380_aorta.nii.g_1
2027,82367,s0829_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0829_aorta.nii.g_1.stl,aorta,1533s0829_aorta.nii.g_1
868,38729,s0034_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0034_liver.nii.g_1.stl,liver,1534s0034_liver.nii.g_1
799,33712,096920_kidneyright.stl,kidneyright,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=096920_kidneyright.stl,kidney,1535096920_kidneyright
2130,86227,s0904_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0904_aorta.nii.g_1.stl,aorta,1536s0904_aorta.nii.g_1
1421,58260,s0424_liver.nii.g_1.stl,liver,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0424_liver.nii.g_1.stl,liver,1537s0424_liver.nii.g_1
1453,59521,s0446_aorta.nii.g_1.stl,aorta,https://uni-duisburg-essen.sciebo.de/s/HeShw1G4da15OOZ/download?path=%2F&files=s0446_aorta.nii.g_1.stl,aorta,1538s0446_aorta.nii.g_1
